time,step,quantity,kperp,value
5.51999999999997,276,u_perp,8.5,0.0
5.51999999999997,276,u_perp,9.5,0.0
5.51999999999997,276,u_perp,10.5,0.0
5.51999999999997,276,u_perp,11.5,0.0
5.51999999999997,276,b_perp,0.5,0.0
5.51999999999997,276,b_perp,1.5,0.021121361951786946
5.51999999999997,276,b_perp,2.5,0.042244576631886965
5.51999999999997,276,b_perp,3.5,0.024623474280198898
5.51999999999997,276,b_perp,4.5,0.013009087442043373
5.51999999999997,276,b_perp,5.5,0.006107787545146822
5.51999999999997,276,b_perp,6.5,8.842333882547353e-05
5.51999999999997,276,b_perp,7.5,7.34117112405476e-06
5.51999999999997,276,b_perp,8.5,0.0
5.51999999999997,276,b_perp,9.5,0.0
5.51999999999997,276,b_perp,10.5,0.0
5.51999999999997,276,b_perp,11.5,0.0
5.51999999999997,276,upar,0.5,0.004790152881100535
5.51999999999997,276,upar,1.5,0.019027652018828636
5.51999999999997,276,upar,2.5,0.017873163612562002
5.51999999999997,276,upar,3.5,0.017147328560079937
5.51999999999997,276,upar,4.5,0.010114760402745117
5.51999999999997,276,upar,5.5,0.004006098328859143
5.51999999999997,276,upar,6.5,5.170205747225695e-05
5.51999999999997,276,upar,7.5,2.3230739141927096e-06
5.51999999999997,276,upar,8.5,0.0
5.51999999999997,276,upar,9.5,0.0
5.51999999999997,276,upar,10.5,0.0
5.51999999999997,276,upar,11.5,0.0
5.51999999999997,276,dbpar,0.5,0.0055130865817272084
5.51999999999997,276,dbpar,1.5,0.03974334733682041
5.51999999999997,276,dbpar,2.5,0.022259423256402747
5.51999999999997,276,dbpar,3.5,0.014809990396384615
5.51999999999997,276,dbpar,4.5,0.010405413479587334
5.51999999999997,276,dbpar,5.5,0.004303267688308711
5.51999999999997,276,dbpar,6.5,5.375611874890141e-05
5.51999999999997,276,dbpar,7.5,4.050263008993762e-06
5.51999999999997,276,dbpar,8.5,0.0
5.51999999999997,276,dbpar,9.5,0.0
5.51999999999997,276,dbpar,10.5,0.0
5.51999999999997,276,dbpar,11.5,0.0
