step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
173,17.299999999999976,0.1,0.0,9.735153094480237e-11,1.3525790876734173e-10,0.0,3.237423489934728e-11,4.549302138808371e-11,0.0,1.528935259660924e-10,2.124095866769807e-10,0.0,3.192331736842855e-11,4.434969458760915e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.164289494801841e-20,1.1688215141172086e-20,5.095490959027058e-22,7.384065918509319e-20,1.2479609290905916e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,1.0304319012587436e-10,1.432055962544968e-10,0.0,7.157124353340008e-11,9.936171745088804e-11,0.0,1.6313019571508828e-10,2.2665429854366257e-10,0.0,3.4292740518951794e-11,4.764175495676322e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.921336073821173e-20,1.3305730377021497e-20,5.879960261500789e-22,8.31070871413833e-20,1.419072138900866e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,1.171591448362023e-10,1.6274307680825512e-10,0.0,9.52092437749543e-11,1.3238729609432763e-10,0.0,1.789977576082878e-10,2.487147342654925e-10,0.0,3.7728329426750634e-11,5.241513610108796e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.956937007957639e-20,1.6020098614397677e-20,7.1171342066670885e-22,1.0630118211464077e-19,1.7747304831500704e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,1.2627183364378566e-10,1.7538679621814651e-10,0.0,6.138407539909053e-11,8.556891450589727e-11,0.0,1.9356692628325206e-10,2.6893108715453154e-10,0.0,4.052946870566662e-11,5.6307015915696176e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.0378466707464221e-19,1.8734077475372963e-20,8.213189167818046e-22,1.2334006346679696e-19,2.054724792786728e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,1.3256106242435713e-10,1.8418806633792028e-10,0.0,5.7914741425241404e-11,8.098455952378179e-11,0.0,2.0820864630276106e-10,2.8926549095716454e-10,0.0,4.353890569066336e-11,6.048830140211462e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.1434983377253503e-19,2.1675420197614125e-20,9.478181543702388e-22,1.3697307212451939e-19,2.3175541169523864e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,1.4158423595126025e-10,1.9675016446397743e-10,0.0,1.0140468836924769e-10,1.4067103418864917e-10,0.0,2.2248333288936893e-10,3.0912286661894854e-10,0.0,4.677211820388402e-11,6.498049731192119e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.3069511972448942e-19,2.4749416706780875e-20,1.0938155206390493e-21,1.5653835195190935e-19,2.659204281495097e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,1.5503381788912226e-10,2.153784043363488e-10,0.0,1.2218417185590875e-10,1.6979608216644784e-10,0.0,2.386188264768673e-10,3.315530038647956e-10,0.0,5.024573496649297e-11,6.98067074387693e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.5680484170538518e-19,2.8469472174598654e-20,1.262316941161527e-21,1.8653663082114534e-19,3.1276884907099346e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,1.6775470661461172e-10,2.330195587177918e-10,0.0,9.435987881714281e-11,1.3123274322617763e-10,0.0,2.574952297273508e-10,3.5775723436007695e-10,0.0,5.397762112177343e-11,7.499175344341084e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.83263123679588e-19,3.3151896666170584e-20,1.4567917909828605e-21,2.1787181213674145e-19,3.635515153687229e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,1.7748665114876545e-10,2.4659447566462096e-10,0.0,8.341239987550975e-11,1.1645384249660223e-10,0.0,2.7719315227632187e-10,3.851106835897497e-10,0.0,5.798697011726332e-11,8.05623025138737e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.05027424778369e-19,3.841802183444206e-20,1.6812443516901947e-21,2.451266909645013e-19,4.132516502672161e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,1.846818205742509e-10,2.5662714409263945e-10,0.0,1.0697685833225339e-10,1.488756226590872e-10,0.0,2.9016690229268444e-10,4.0314721707468835e-10,0.0,6.082413654195056e-11,8.450423237987252e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.221380922297455e-19,4.209841559306613e-20,1.8497877930369223e-21,2.660862956158485e-19,4.510655990532361e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
