step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
173,17.299999999999976,0.1,0.0,2.97152906989793e-08,4.144347416853014e-08,0.0,9.940573260529776e-08,1.3863958162715457e-07,0.0,9.941096139375614e-08,1.386468423163116e-07,0.0,4.1178391411809635e-09,5.743083721853729e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.119547938411339e-15,4.941269622615434e-15,8.478299596320987e-18,1.1069295860623094e-14,1.1917125820779325e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,3.467510413214256e-08,4.83608387872481e-08,0.0,1.1595007727615781e-07,1.6171339018172658e-07,0.0,1.1601811409344574e-07,1.6180859153562898e-07,0.0,4.8055626561191626e-09,6.702240478408e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.33245159582731e-15,6.730101398899895e-15,1.1546716220943528e-17,1.507409971094815e-14,1.6228771333566635e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,4.259715199465453e-08,5.9409562534123055e-08,0.0,1.4243729782694263e-07,1.9865443122390535e-07,0.0,1.4254936485070405e-07,1.9881131320108455e-07,0.0,5.904422432748443e-09,8.23480226577901e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.2574685281679022e-14,1.0160160709669569e-14,1.743110213217152e-17,2.2752277093480763e-14,2.449538730722205e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,4.970648409891265e-08,6.932480672647761e-08,0.0,1.6625412592184274e-07,2.3187139758496406e-07,0.0,1.663545119054438e-07,2.3201196115794167e-07,0.0,6.890525091343804e-09,9.610103541829931e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.7122868279822618e-14,1.3836911815649219e-14,2.373966801721927e-17,3.098351976348906e-14,3.3357486565735114e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,5.800522897241477e-08,8.089891098398816e-08,0.0,1.9407937123418782e-07,2.7067901860043325e-07,0.0,1.941330163816439e-07,2.7075417193759454e-07,0.0,8.041317784440527e-09,1.1215095319813304e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.3318665989796175e-14,1.8843814024717804e-14,3.233139585517974e-17,4.219481141036916e-14,4.542795099641127e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,6.769300387077582e-08,9.441028511586496e-08,0.0,2.265618735265013e-07,3.159821485491081e-07,0.0,2.2655005824857203e-07,3.1596566671437043e-07,0.0,9.384305565888666e-09,1.3088138449208917e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.175946966081143e-14,2.5662464446215687e-14,4.4032595476984486e-17,5.746596670250409e-14,6.186922625072667e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,7.900169930377623e-08,1.101823455847701e-07,0.0,2.644553043850529e-07,3.688318110226689e-07,0.0,2.6438218153284996e-07,3.6872948721290897e-07,0.0,1.0951587137279126e-08,1.5274000464992066e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.3258114742878224e-14,3.4948968956034404e-14,5.996863041270877e-17,7.826705232932534e-14,8.426391537112035e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,9.220090187372232e-08,1.2859107776014235e-07,0.0,3.0864410930368293e-07,4.3046141831536637e-07,0.0,3.085352445758102e-07,4.303090276860308e-07,0.0,1.27806220378303e-08,1.7824925574841125e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.892043276835606e-14,4.7596998572727486e-14,8.167214983693676e-17,1.0659910349092048e-13,1.147663184751383e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,1.076045833119384e-07,1.5007436594053787e-07,0.0,3.601720666619325e-07,5.023266403643577e-07,0.0,3.6006550016135337e-07,5.021774320852182e-07,0.0,1.491512596345779e-08,2.0801883346024615e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.025123271957281e-14,6.482358220322277e-14,1.1123049125290628e-16,1.4518604541404846e-13,1.5630909453986322e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,1.192769151644397e-07,1.6635359197414142e-07,0.0,3.9920128611838824e-07,5.567599624296841e-07,0.0,3.9911755248328916e-07,5.566426989407791e-07,0.0,1.6532691070345098e-08,2.3057874987703967e-08,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.860468107084881e-14,7.964741035012552e-14,1.366649370137343e-16,1.7838875635798806e-13,1.9205525005988563e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
