step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
173,17.299999999999976,0.1,0.0,8.504044938104393e-09,1.1851463323789028e-08,0.0,1.7176811772821742e-08,2.393863287207123e-08,0.0,2.565768203800801e-08,3.5757200372284643e-08,0.0,1.6979238890295935e-09,2.366272899143643e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.81419874421172e-16,3.2915832378175936e-16,1.4414727664686894e-18,8.120196709694e-16,9.561669481404027e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,9.778862616664813e-09,1.3628118225566757e-08,0.0,1.9702839443086283e-08,2.7458774091175912e-08,0.0,2.9494137476433623e-08,4.110379711574823e-08,0.0,1.951665177143345e-09,2.7198935220243775e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.365008431114311e-16,4.3495207273938316e-16,1.904498481836982e-18,1.0733574143326513e-15,1.2638072630404831e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,1.177341970015881e-08,1.6407791550345873e-08,0.0,2.363717313091167e-08,3.294112659597638e-08,0.0,3.551727723362875e-08,4.9497838052731684e-08,0.0,2.3499294757040624e-09,3.2749252647423302e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.224762494738267e-16,6.307384910452214e-16,2.7610842703913852e-18,1.5559758247894395e-15,1.8320842523527118e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,1.3528168208426164e-08,1.8853225058922063e-08,0.0,2.714598668416068e-08,3.7830810849803885e-08,0.0,4.0826289236202205e-08,5.689663366223129e-08,0.0,2.7011083226622564e-09,3.7643374670169604e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.2179161623389016e-15,8.333929463990199e-16,3.6479930853776536e-18,2.0549571018232992e-15,2.419756410885198e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,1.5545513932531443e-08,2.1664615154913706e-08,0.0,3.123596097243118e-08,4.353084028059028e-08,0.0,4.692578230155755e-08,6.539704301332739e-08,0.0,3.1047683267746268e-09,4.326888808882746e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.60833587834441e-15,1.1010145223065858e-15,4.819793181471457e-18,2.7141701938324674e-15,3.196149512503747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,1.786798208493475e-08,2.490125386665936e-08,0.0,3.59687207796087e-08,5.0126995854288107e-08,0.0,5.3935181770813694e-08,7.516550561415612e-08,0.0,3.5687524187717577e-09,4.973509407670364e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.1249806667160485e-15,1.4545019163253563e-15,6.367996913244636e-18,3.5858505799546495e-15,4.222650271803247e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,2.054168969489446e-08,2.8627422279373023e-08,0.0,4.139127101103925e-08,5.768443971470473e-08,0.0,6.199298225280556e-08,8.639504893607618e-08,0.0,4.102075599041484e-09,5.716762808228438e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.808640343808255e-15,1.9215649242983338e-15,8.413512110125775e-18,4.738618780216714e-15,5.5799699917534254e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,2.361649546808627e-08,3.29125909693955e-08,0.0,4.757096424240413e-08,6.629670862112544e-08,0.0,7.125769212824673e-08,9.930659129258818e-08,0.0,4.71510009499613e-09,6.571090086899589e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.712340910529293e-15,2.5388293437219972e-15,1.1116084452916251e-17,6.262286338704207e-15,7.373894784519965e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,2.7148555639523214e-08,3.7834992434461005e-08,0.0,5.4625543566207894e-08,7.612782988850399e-08,0.0,8.190943976389388e-08,1.1415116758893575e-07,0.0,5.419736694449556e-09,7.553090435081544e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.905553784603087e-15,3.3545781612174807e-15,1.4686772918581497e-17,8.27481871873915e-15,9.743496011121433e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,2.978949240828257e-08,4.1515474647395855e-08,0.0,5.989798867419779e-08,8.347531672844307e-08,0.0,8.988131385715141e-08,1.252610009168683e-07,0.0,5.9470698904738185e-09,8.287996033953448e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.906181193830864e-15,4.039325290343877e-15,1.768382014109014e-17,9.96319030431583e-15,1.1731572318948979e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
