time,step,quantity,kperp,value
0.4000000000000003,200,u_perp,19.5,0.0
0.4000000000000003,200,u_perp,20.5,0.0
0.4000000000000003,200,u_perp,21.5,0.0
0.4000000000000003,200,u_perp,22.5,0.0
0.4000000000000003,200,u_perp,23.5,0.0
0.4000000000000003,200,b_perp,0.5,0.0
0.4000000000000003,200,b_perp,1.5,0.0
0.4000000000000003,200,b_perp,2.5,0.0
0.4000000000000003,200,b_perp,3.5,0.0
0.4000000000000003,200,b_perp,4.5,0.0
0.4000000000000003,200,b_perp,5.5,0.0
0.4000000000000003,200,b_perp,6.5,0.0
0.4000000000000003,200,b_perp,7.5,0.0
0.4000000000000003,200,b_perp,8.5,0.0
0.4000000000000003,200,b_perp,9.5,0.0
0.4000000000000003,200,b_perp,10.5,0.0
0.4000000000000003,200,b_perp,11.5,0.0
0.4000000000000003,200,b_perp,12.5,0.0
0.4000000000000003,200,b_perp,13.5,0.0
0.4000000000000003,200,b_perp,14.5,0.0
0.4000000000000003,200,b_perp,15.5,0.0
0.4000000000000003,200,b_perp,16.5,0.0
0.4000000000000003,200,b_perp,17.5,0.0
0.4000000000000003,200,b_perp,18.5,0.0
0.4000000000000003,200,b_perp,19.5,0.0
0.4000000000000003,200,b_perp,20.5,0.0
0.4000000000000003,200,b_perp,21.5,0.0
0.4000000000000003,200,b_perp,22.5,0.0
0.4000000000000003,200,b_perp,23.5,0.0
0.4000000000000003,200,a,0.5,0.0
0.4000000000000003,200,a,1.5,0.0002983410712828655
0.4000000000000003,200,a,2.5,0.0
0.4000000000000003,200,a,3.5,0.0
0.4000000000000003,200,a,4.5,0.0
0.4000000000000003,200,a,5.5,0.0
0.4000000000000003,200,a,6.5,0.0
0.4000000000000003,200,a,7.5,0.0
0.4000000000000003,200,a,8.5,0.0
0.4000000000000003,200,a,9.5,0.0
0.4000000000000003,200,a,10.5,0.0
0.4000000000000003,200,a,11.5,0.0
0.4000000000000003,200,a,12.5,0.0
0.4000000000000003,200,a,13.5,0.0
0.4000000000000003,200,a,14.5,0.0
0.4000000000000003,200,a,15.5,0.0
0.4000000000000003,200,a,16.5,0.0
0.4000000000000003,200,a,17.5,0.0
0.4000000000000003,200,a,18.5,0.0
0.4000000000000003,200,a,19.5,0.0
0.4000000000000003,200,a,20.5,0.0
0.4000000000000003,200,a,21.5,0.0
0.4000000000000003,200,a,22.5,0.0
0.4000000000000003,200,a,23.5,0.0
0.5,250,u_perp,0.5,0.0
0.5,250,u_perp,1.5,0.0003297112813564136
0.5,250,u_perp,2.5,0.0
0.5,250,u_perp,3.5,0.0
0.5,250,u_perp,4.5,0.0
0.5,250,u_perp,5.5,0.0
0.5,250,u_perp,6.5,0.0
0.5,250,u_perp,7.5,0.0
0.5,250,u_perp,8.5,0.0
0.5,250,u_perp,9.5,0.0
0.5,250,u_perp,10.5,0.0
0.5,250,u_perp,11.5,0.0
0.5,250,u_perp,12.5,0.0
0.5,250,u_perp,13.5,0.0
0.5,250,u_perp,14.5,0.0
0.5,250,u_perp,15.5,0.0
0.5,250,u_perp,16.5,0.0
0.5,250,u_perp,17.5,0.0
0.5,250,u_perp,18.5,0.0
0.5,250,u_perp,19.5,0.0
0.5,250,u_perp,20.5,0.0
0.5,250,u_perp,21.5,0.0
0.5,250,u_perp,22.5,0.0
0.5,250,u_perp,23.5,0.0
0.5,250,b_perp,0.5,0.0
0.5,250,b_perp,1.5,0.0
0.5,250,b_perp,2.5,0.0
0.5,250,b_perp,3.5,0.0
0.5,250,b_perp,4.5,0.0
0.5,250,b_perp,5.5,0.0
0.5,250,b_perp,6.5,0.0
0.5,250,b_perp,7.5,0.0
0.5,250,b_perp,8.5,0.0
0.5,250,b_perp,9.5,0.0
0.5,250,b_perp,10.5,0.0
0.5,250,b_perp,11.5,0.0
0.5,250,b_perp,12.5,0.0
0.5,250,b_perp,13.5,0.0
0.5,250,b_perp,14.5,0.0
0.5,250,b_perp,15.5,0.0
0.5,250,b_perp,16.5,0.0
0.5,250,b_perp,17.5,0.0
0.5,250,b_perp,18.5,0.0
0.5,250,b_perp,19.5,0.0
0.5,250,b_perp,20.5,0.0
0.5,250,b_perp,21.5,0.0
0.5,250,b_perp,22.5,0.0
0.5,250,b_perp,23.5,0.0
0.5,250,a,0.5,0.0
0.5,250,a,1.5,0.00032971128135641386
0.5,250,a,2.5,0.0
0.5,250,a,3.5,0.0
0.5,250,a,4.5,0.0
0.5,250,a,5.5,0.0
0.5,250,a,6.5,0.0
0.5,250,a,7.5,0.0
0.5,250,a,8.5,0.0
0.5,250,a,9.5,0.0
0.5,250,a,10.5,0.0
0.5,250,a,11.5,0.0
0.5,250,a,12.5,0.0
0.5,250,a,13.5,0.0
0.5,250,a,14.5,0.0
0.5,250,a,15.5,0.0
0.5,250,a,16.5,0.0
0.5,250,a,17.5,0.0
0.5,250,a,18.5,0.0
0.5,250,a,19.5,0.0
0.5,250,a,20.5,0.0
0.5,250,a,21.5,0.0
0.5,250,a,22.5,0.0
0.5,250,a,23.5,0.0
