step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
173,17.299999999999976,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.0366260797990315e-06,2.843193130733071e-06,0.0,3.239822961720671e-12,4.547584118981067e-12,0.0,5.6205555706470345e-09,7.846470197352683e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,3.1906506068607506e-13,1.0496452823292499e-23,3.1590644922731413e-17,3.1909665134149425e-13,3.2225571583429157e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.403383761533136e-06,3.35519822174912e-06,0.0,3.294278841634154e-12,4.624934644296478e-12,0.0,6.632710168078809e-09,9.259469386159468e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,4.4432719270789014e-13,1.0852273086438459e-23,4.399284417373602e-17,4.443711855629161e-13,4.487704699808139e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.9971297962459273e-06,4.1840860888171715e-06,0.0,3.366899589135203e-12,4.7280686780503554e-12,0.0,8.271292835415873e-09,1.1546981576111452e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,6.909836165805048e-13,1.13360128433188e-23,6.841428516920194e-17,6.910520308770099e-13,6.978934593944543e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,3.5368559547534096e-06,4.937560534406301e-06,0.0,3.42137431677584e-12,4.805419203365764e-12,0.0,9.760794875673465e-09,1.3626372590045393e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,9.622576957443123e-13,1.1705802215493346e-23,9.52731166049734e-17,9.62352968872623e-13,9.718802805336445e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,4.173776543814538e-06,5.8267214174995645e-06,0.0,3.4758564913816776e-12,4.882769728681173e-12,0.0,1.1518527946416246e-08,1.608022243610911e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.3400315875152186e-12,1.2081578348680144e-23,1.32676486052372e-16,1.3401642640133526e-12,1.353431912619114e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,4.9253944345537345e-06,6.87600328867194e-06,0.0,3.5303457681761434e-12,4.960120253996582e-12,0.0,1.3592795361961139e-08,1.897596403820548e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.8661161796872536e-12,1.2463341242879201e-23,1.8476408575215222e-16,1.866300943785469e-12,1.8847773523612085e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,5.812364432769962e-06,8.114240896995359e-06,0.0,3.5848418233013448e-12,5.037470779311991e-12,0.0,1.604059894620174e-08,2.239317370920865e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.5987369461023594e-12,1.2851090898090511e-23,2.573008145528884e-16,2.5989942469297637e-12,2.6247243283855766e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,6.859060882512751e-06,9.575461582223185e-06,0.0,3.6393443522582566e-12,5.1148213046273996e-12,0.0,1.892920546898139e-08,2.64257579446911e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,3.6189781684629234e-12,1.324482731431407e-23,3.583148196869151e-16,3.6193364832958555e-12,3.6551679652650714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,8.09424748428242e-06,1.1299820361758113e-05,0.0,3.693853068484166e-12,5.192171829942809e-12,0.0,2.2337995167908535e-08,3.118453401667112e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,5.039757102831824e-12,1.3644550491549884e-23,4.989860281215046e-16,5.04025608887359e-12,5.0901546916862645e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,9.038943943895371e-06,1.261864589936937e-05,0.0,3.730195516061754e-12,5.2437388468197436e-12,0.0,2.4945108583904357e-08,3.482414515046566e-08,0.0,7.239707835093692e-13,1.0171057970911827e-12,6.2848082785295554e-12,1.391435858804722e-23,6.222584422627785e-16,6.285430536985732e-12,6.347656381212535e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
