step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
173,17.299999999999976,0.1,0.0,3.282222187467807e-13,4.641662968550562e-13,0.0,4.627809666870734e-12,6.543434793054726e-12,0.0,9.560828791959818e-13,1.3517957990942024e-12,0.0,1.7156150034266109e-12,2.425319414081659e-12,0.0,3.9280952321230205e-12,5.547134067514889e-12,1.523960104513203e-24,4.570472359458393e-25,1.4716674199912452e-24,3.4526747604502874e-24,6.034547427101594e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,6.88239817436366e-13,9.693474218286564e-13,0.0,2.0141211018238853e-12,2.841265782998429e-12,0.0,2.5999290221241985e-13,3.6624045252781884e-13,0.0,3.1307446497172334e-12,4.420829772434034e-12,0.0,6.137326163904598e-12,8.671492894311602e-12,3.2349076014742567e-24,3.3798154600418456e-26,4.9007810308665414e-24,8.169486786941217e-24,1.6767348244601814e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,4.5013798946326056e-13,6.349535677424242e-13,0.0,4.496024048102939e-12,6.357954279658982e-12,0.0,9.71999021343773e-13,1.3706915661611618e-12,0.0,2.028774117205325e-12,2.8688952812660274e-12,0.0,4.364865179652832e-12,6.161446510338499e-12,2.094527832939478e-24,4.723910487466262e-25,2.057962209321123e-24,4.624881091007227e-24,8.235341107360073e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,2.0707406664062986e-13,2.928342018115288e-13,0.0,4.488716598807306e-12,6.3477038692573094e-12,0.0,1.3157781481152993e-12,1.8529810676023047e-12,0.0,6.868549750823454e-13,9.71101645045586e-13,0.0,1.667424579422459e-12,2.3572663492625637e-12,1.0536631068499274e-24,8.656360675288633e-25,2.358848783976846e-25,2.1551840527764756e-24,2.569017172772413e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,4.4610744858338156e-13,6.303843083275932e-13,0.0,7.081247897566128e-13,1.0014141211638451e-12,0.0,1.0268466581764514e-12,1.4506266416085525e-12,0.0,1.9661817353634476e-12,2.7778100050100838e-12,0.0,2.6948906055856053e-12,3.81001733157058e-12,1.3128632433866897e-24,5.272070297040732e-25,1.932935308238409e-24,3.773005581329172e-24,7.16412015718603e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,2.1831087797577974e-13,3.086900759465876e-13,0.0,3.3766188948703113e-12,4.7665040742988876e-12,0.0,1.4401831059420834e-13,2.0354753082994077e-13,0.0,1.6340205750158207e-12,2.3102124292712467e-12,0.0,2.0351127868848597e-12,2.8778847698576857e-12,7.483090087302745e-25,1.0370636893204933e-26,1.3350116197875166e-24,2.093691265410996e-24,4.435816914161025e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,1.5684860554705744e-13,2.2102585364418515e-13,0.0,2.4941921041317307e-12,3.5147829248068147e-12,0.0,1.2534976258831372e-12,1.7715006893683e-12,0.0,3.0475941761809186e-13,4.307931416270241e-13,0.0,5.625647640183789e-13,7.921542707661624e-13,3.9917866260771563e-25,7.856281490473308e-25,4.6439151313459255e-26,1.2312459629685056e-24,1.3127181582552763e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,2.902422467768832e-13,4.103787090742352e-13,0.0,1.5047430186398966e-12,2.1250977727068863e-12,0.0,1.7924485771420273e-12,2.5320736233165637e-12,0.0,1.1404689611758382e-12,1.606951700064887e-12,0.0,2.8560723773056215e-12,4.026414197057447e-12,6.3465024995104815e-25,1.6064359508492393e-24,6.5033472570274775e-25,2.891420926503035e-24,4.032359041771014e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,3.296823294705722e-13,4.653437072325654e-13,0.0,1.4932076110888296e-12,2.1116225026737883e-12,0.0,1.0149225345917488e-12,1.4343277836193275e-12,0.0,2.006192568091899e-12,2.8363389843938643e-12,0.0,4.438489809429509e-12,6.270776553174598e-12,7.922443482124138e-25,5.150338756110696e-25,2.0124043101335847e-24,3.319682533957068e-24,6.85021641138441e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,3.804177854908793e-13,5.37955085697936e-13,0.0,5.219271696100081e-13,7.357549213092837e-13,0.0,7.38993130143453e-14,1.0450293621496938e-13,0.0,2.2828215636016728e-12,3.225334518893597e-12,0.0,4.919441529882562e-12,6.931179877050421e-12,9.511422244954892e-25,2.7305542319960923e-27,2.6056371456223933e-24,3.5595099243498784e-24,8.130803162283902e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
